"transaction_id","timestamp","sender_account","receiver_account","amount","transaction_type","merchant_category","location","device_used","is_fraud","fraud_type","time_since_last_transaction","spending_deviation_score","velocity_score","geo_anomaly_score","payment_channel","ip_address","device_hash"
"T100154","2023-04-25T14:30:25.650085","ACC420214","ACC222629",318.12,"withdrawal","restaurant","Tokyo","pos","False","",-4797.55286761361,-0.94,16,0.64,"UPI","88.85.250.147","D3353785"
"T100155","2023-03-10T20:59:00.817694","ACC749498","ACC156215",38.87,"transfer","retail","Singapore","web","False","",NA,-0.48,13,0.96,"ACH","253.209.251.212","D8446596"
"T100156","2023-06-28T11:00:27.808530","ACC692862","ACC132359",118.05,"withdrawal","grocery","New York","atm","False","",NA,-0.59,15,0.57,"ACH","253.57.58.137","D7154919"
"T100157","2023-07-17T21:18:00.003854","ACC896922","ACC853905",109.52,"payment","utilities","Dubai","mobile","False","",NA,-0.14,10,0.87,"ACH","16.230.134.178","D2459332"
"T100158","2023-06-10T09:15:08.473097","ACC913308","ACC951327",346.19,"withdrawal","utilities","Toronto","pos","False","",NA,-1.31,7,0.81,"ACH","179.143.86.165","D5909595"
"T100159","2023-04-16T22:33:33.165910","ACC999695","ACC639403",739.95,"deposit","entertainment","Dubai","mobile","False","",NA,-1.17,5,0.7,"wire_transfer","67.127.74.164","D5153279"
"T100160","2023-10-06T19:30:31.054765","ACC511776","ACC613234",377.13,"withdrawal","grocery","Dubai","pos","False","",NA,1.58,3,0.4,"UPI","142.188.232.249","D6491002"
"T100161","2023-08-02T08:55:50.056681","ACC197666","ACC866437",185.23,"payment","restaurant","London","pos","False","",NA,0.81,14,0.82,"ACH","253.137.165.145","D6666591"
"T100162","2023-07-19T22:26:25.045803","ACC693643","ACC993829",171.08,"payment","restaurant","New York","mobile","False","",NA,-1.34,1,0.12,"card","80.225.233.0","D8177281"
"T100163","2023-03-16T18:18:26.956948","ACC238320","ACC781571",7.66,"transfer","entertainment","Sydney","mobile","False","",NA,-1.36,9,0.08,"wire_transfer","84.26.202.156","D4928281"
"T100164","2023-06-06T18:03:46.947661","ACC837880","ACC199807",1400.15,"deposit","utilities","Singapore","mobile","False","",NA,-1.01,15,0.01,"ACH","175.61.216.67","D9014480"
"T100165","2023-01-27T08:27:21.439111","ACC193670","ACC866260",745.63,"deposit","travel","Toronto","atm","False","",NA,-0.67,5,0.38,"wire_transfer","68.73.35.4","D3753418"
"T100166","2023-06-11T14:16:15.333713","ACC323404","ACC758589",307.87,"withdrawal","online","Singapore","web","False","",NA,0.44,4,0.59,"card","196.179.219.161","D3345961"
"T100167","2023-04-02T06:36:31.120851","ACC188341","ACC360221",81.15,"transfer","retail","Sydney","web","False","",NA,-0.33,13,0.3,"ACH","27.122.253.197","D2891524"
"T100168","2023-03-30T19:52:34.244766","ACC722780","ACC174461",1021.83,"deposit","restaurant","Toronto","web","False","",NA,0.83,12,0.55,"UPI","88.241.37.8","D2133008"
"T100169","2023-01-06T06:49:49.473673","ACC141761","ACC163406",1.88,"payment","grocery","Dubai","pos","False","",NA,-0.99,3,0.64,"UPI","78.142.42.158","D2325761"
"T100170","2023-07-06T21:01:44.965442","ACC947312","ACC262924",8.32,"transfer","online","London","atm","False","",NA,-0.24,2,0.24,"UPI","222.59.232.28","D6189026"
"T100171","2023-09-01T23:51:25.598907","ACC876636","ACC284178",1091.38,"deposit","retail","Tokyo","mobile","False","",NA,-1.92,16,0.95,"ACH","132.85.190.64","D5509119"
"T100172","2023-09-25T15:31:04.573136","ACC908903","ACC130782",66.56,"transfer","online","Sydney","mobile","False","",NA,-0.31,3,0.5,"wire_transfer","184.28.255.85","D7168777"
"T100173","2023-02-27T13:02:07.564005","ACC701790","ACC806866",0.01,"deposit","utilities","New York","mobile","False","",NA,-1.27,8,0.05,"card","186.196.76.91","D1593302"
"T100174","2023-07-22T17:05:43.970006","ACC876644","ACC787554",207,"payment","utilities","Toronto","web","False","",NA,0.76,3,0.57,"UPI","61.26.91.114","D9653253"
"T100175","2023-12-25T17:11:07.613259","ACC172274","ACC587686",26,"transfer","grocery","Toronto","mobile","False","",NA,-0.44,1,0.37,"UPI","149.155.124.237","D7178606"
"T100176","2023-08-05T14:12:45.325681","ACC910143","ACC913575",494.45,"withdrawal","utilities","Tokyo","mobile","False","",NA,1.23,1,0.95,"UPI","0.192.157.53","D4442590"
"T100177","2023-07-13T16:10:29.726997","ACC540208","ACC615929",968.35,"deposit","entertainment","Sydney","mobile","False","",NA,0.19,8,0.9,"card","211.190.234.43","D2603516"
"T100178","2023-07-05T07:32:49.961113","ACC959793","ACC513507",1366.35,"deposit","retail","Dubai","web","False","",NA,-0.51,13,0.7,"ACH","167.162.231.139","D4919346"
"T100179","2023-01-28T12:15:42.975467","ACC242723","ACC917823",981.67,"deposit","entertainment","London","web","False","",NA,1.88,15,0.31,"UPI","61.183.106.231","D6172545"
"T100180","2023-06-19T05:54:58.221699","ACC194813","ACC265271",50.59,"transfer","retail","Berlin","atm","False","",NA,0.63,12,0.4,"ACH","25.153.133.89","D1521470"
"T100181","2023-12-15T02:21:58.592794","ACC682959","ACC884417",220.91,"withdrawal","travel","Singapore","mobile","False","",NA,0.41,4,0.01,"ACH","113.66.101.205","D7245146"
"T100182","2023-09-09T07:51:32.023553","ACC188121","ACC710610",30.2,"transfer","travel","New York","mobile","False","",NA,0.89,5,0.09,"ACH","169.62.21.236","D1849559"
"T100183","2023-03-04T01:35:07.686480","ACC554197","ACC961599",6.19,"payment","other","New York","pos","False","",NA,-0.62,6,0.35,"UPI","95.140.143.228","D3493621"
"T100184","2023-01-14T10:31:44.857517","ACC746947","ACC357724",19.56,"transfer","other","Dubai","pos","False","",NA,0.84,14,0.2,"card","127.9.195.183","D9047769"
"T100185","2023-07-19T08:58:33.531090","ACC460745","ACC693128",19.35,"transfer","online","Sydney","web","False","",NA,0.51,11,0.6,"card","15.143.29.241","D9882399"
"T100186","2023-05-12T05:06:43.703290","ACC344068","ACC267378",938.24,"deposit","utilities","Berlin","atm","False","",NA,0.21,19,0.85,"card","198.181.88.90","D4968669"
"T100187","2023-08-06T05:28:15.241545","ACC831514","ACC476211",563.47,"deposit","restaurant","Tokyo","web","False","",NA,-2.42,18,0.31,"UPI","251.19.46.28","D4902772"
"T100188","2023-08-08T14:33:57.633332","ACC652021","ACC601207",656.05,"deposit","restaurant","Berlin","web","False","",NA,-0.46,11,0.06,"wire_transfer","75.72.56.186","D2216878"
"T100189","2023-05-18T05:39:18.840709","ACC514812","ACC714483",856.08,"deposit","restaurant","Sydney","atm","False","",NA,-2.19,6,0.73,"ACH","223.249.162.89","D6986539"
"T100190","2023-03-24T05:33:28.780094","ACC954017","ACC283869",88.56,"payment","grocery","Sydney","web","False","",NA,-0.32,19,0.39,"ACH","16.93.162.113","D2746679"
"T100191","2023-12-09T01:23:06.257527","ACC447255","ACC881549",1674.4,"deposit","utilities","Toronto","atm","False","",NA,-2.42,3,0.82,"ACH","171.228.5.135","D4517918"
"T100192","2023-04-02T03:58:40.659834","ACC467506","ACC369125",286.32,"deposit","retail","New York","pos","False","",NA,-0.29,14,0.49,"UPI","193.179.192.51","D9044494"
"T100193","2023-10-16T15:16:29.105802","ACC782591","ACC895075",589.43,"withdrawal","entertainment","Singapore","mobile","False","",NA,-2.62,10,0.02,"card","133.53.37.175","D3853891"
"T100194","2023-11-21T07:16:40.459269","ACC867541","ACC178645",1286.73,"deposit","restaurant","Singapore","mobile","False","",NA,0.56,14,0.16,"UPI","51.169.105.97","D7866576"
"T100195","2023-09-13T10:26:35.251269","ACC865433","ACC666362",25.93,"transfer","grocery","Sydney","web","False","",NA,-0.21,2,0.39,"card","251.78.27.184","D1064014"
"T100196","2023-06-06T10:49:41.474008","ACC963918","ACC794178",171.2,"payment","utilities","London","mobile","False","",NA,0.4,3,0.47,"ACH","59.157.203.241","D9205682"
"T100197","2023-11-23T23:07:36.316675","ACC195563","ACC773045",97.45,"payment","entertainment","Toronto","pos","False","",NA,0.73,6,0.45,"wire_transfer","134.225.238.134","D4795715"
"T100198","2023-11-03T06:48:35.527312","ACC164633","ACC258471",230.24,"deposit","travel","Toronto","pos","False","",NA,-1.81,17,0.42,"ACH","243.120.243.153","D2324645"
"T100199","2023-05-26T00:29:10.461218","ACC136415","ACC626491",571.48,"withdrawal","travel","Singapore","web","False","",NA,-0.63,7,0.81,"ACH","64.21.216.40","D8304686"
"T100200","2023-03-16T12:48:46.413204","ACC255061","ACC974625",25.51,"transfer","restaurant","London","mobile","False","",NA,-1.19,9,0.52,"UPI","6.214.57.212","D3510581"
"T100201","2023-02-24T20:13:47.041430","ACC710981","ACC895216",607.98,"deposit","travel","London","atm","False","",NA,-0.44,14,0.26,"wire_transfer","248.242.19.88","D5620682"
"T100202","2023-05-28T21:03:06.753098","ACC738221","ACC813884",127.78,"payment","retail","Dubai","atm","False","",NA,1.08,9,0.9,"ACH","10.172.155.159","D5703436"
"T100203","2023-11-05T13:20:09.387729","ACC818119","ACC202988",0.01,"withdrawal","entertainment","Sydney","pos","False","",NA,0.35,9,0.73,"wire_transfer","45.96.226.108","D7831185"
"T100204","2023-09-29T02:40:35.178741","ACC492073","ACC960899",1036.56,"deposit","entertainment","London","atm","False","",NA,1.29,19,0.03,"UPI","98.102.29.127","D1554840"
"T100205","2023-06-17T01:29:25.166551","ACC838862","ACC308781",91.85,"transfer","restaurant","Singapore","pos","False","",NA,1.47,1,0.24,"card","250.228.90.242","D6867997"
"T100206","2023-05-06T23:37:16.585532","ACC885342","ACC971230",1269.41,"deposit","grocery","New York","pos","False","",NA,0.68,7,0.86,"card","115.105.137.209","D9611430"
"T100207","2023-01-09T04:39:31.146105","ACC109330","ACC597126",406.58,"withdrawal","entertainment","New York","web","False","",NA,1.11,20,0.81,"wire_transfer","156.140.216.192","D6850369"
"T100208","2023-06-17T18:49:21.523734","ACC589368","ACC416822",173.19,"payment","travel","New York","atm","False","",NA,-0.14,3,0.34,"wire_transfer","141.166.141.133","D6012883"
"T100209","2023-03-11T10:02:03.521985","ACC902658","ACC351974",1462,"deposit","online","Toronto","web","False","",NA,0.46,16,1,"card","132.214.207.198","D1592554"
"T100210","2023-08-02T13:17:15.479308","ACC955653","ACC299140",25.78,"transfer","utilities","Singapore","atm","False","",NA,1.08,18,0.18,"wire_transfer","49.241.65.132","D4071377"
"T100211","2023-12-13T01:02:55.717796","ACC786224","ACC193637",781.64,"withdrawal","restaurant","Berlin","atm","False","",NA,-1.58,11,0.37,"UPI","150.237.60.240","D1900549"
"T100212","2023-11-13T23:36:21.306624","ACC708502","ACC750803",1095.17,"deposit","other","Berlin","mobile","False","",NA,-1.01,5,0.14,"UPI","102.175.209.234","D3402902"
"T100213","2023-04-27T09:31:08.720410","ACC289117","ACC916779",1474.25,"deposit","other","Toronto","web","False","",NA,-0.19,2,0,"wire_transfer","140.107.86.81","D9213740"
"T100214","2023-10-14T16:26:51.122083","ACC235691","ACC744328",29.9,"payment","online","Dubai","pos","False","",NA,-0.21,7,0.73,"UPI","7.164.97.9","D1069186"
"T100215","2023-08-18T00:46:38.982588","ACC337256","ACC827213",18.38,"transfer","grocery","Tokyo","mobile","False","",NA,0.19,17,0.59,"UPI","85.33.23.152","D5879280"
"T100216","2023-06-17T01:54:52.174239","ACC725339","ACC649577",5.36,"transfer","online","Tokyo","atm","False","",NA,-0.41,13,0.02,"UPI","114.67.108.11","D9466346"
"T100217","2023-03-04T03:18:22.820248","ACC845652","ACC782141",986.14,"deposit","online","Sydney","mobile","False","",NA,0.5,4,0.65,"card","10.24.59.213","D8454356"
"T100218","2023-05-20T12:01:22.667685","ACC365015","ACC597440",149.48,"withdrawal","utilities","New York","atm","False","",NA,-0.78,9,0.62,"UPI","70.214.53.60","D5743032"
"T100219","2023-02-11T17:44:59.861450","ACC621917","ACC308296",491.5,"withdrawal","grocery","Berlin","atm","False","",NA,-1.25,10,0.16,"UPI","254.106.246.169","D4934345"
"T100220","2023-01-02T20:59:05.538274","ACC193326","ACC215795",63.54,"payment","entertainment","London","mobile","False","",NA,1.19,15,0.99,"card","151.135.237.25","D2674515"
"T100221","2023-10-24T20:26:34.461314","ACC993647","ACC404681",19.83,"transfer","restaurant","Dubai","mobile","False","",NA,-0.81,2,0.01,"card","70.87.168.183","D8343630"
"T100222","2023-12-15T22:34:51.639135","ACC868677","ACC197466",20.41,"transfer","restaurant","Tokyo","mobile","False","",NA,-0.89,13,0.69,"UPI","244.215.85.57","D3223175"
"T100223","2023-09-12T03:26:53.131446","ACC985364","ACC267138",1733.78,"deposit","online","Singapore","pos","False","",NA,0.65,20,0.38,"ACH","183.14.66.247","D9189341"
"T100224","2023-02-11T18:19:56.349531","ACC562094","ACC148205",1244.89,"deposit","grocery","Toronto","mobile","False","",NA,1.47,11,0.52,"ACH","48.221.127.246","D6800713"
"T100225","2023-09-01T02:06:18.866646","ACC503572","ACC255875",1047.25,"deposit","retail","Tokyo","pos","False","",NA,-0.21,6,0.07,"UPI","251.164.123.169","D5666702"
"T100226","2023-01-19T16:04:20.133309","ACC677236","ACC774567",68.78,"payment","online","Berlin","mobile","False","",NA,-1.23,3,0.86,"UPI","228.161.60.254","D1298116"
"T100227","2023-02-08T00:09:19.786198","ACC137572","ACC684194",794.01,"deposit","travel","Sydney","web","False","",NA,0.45,11,0.36,"UPI","27.114.232.169","D8937865"
"T100228","2023-09-20T00:55:28.836522","ACC850689","ACC574514",1526.1,"deposit","travel","Berlin","mobile","False","",NA,-0.87,10,0.55,"wire_transfer","191.54.23.84","D9261472"
"T100229","2023-02-22T04:20:05.571394","ACC878579","ACC856609",241.31,"payment","travel","Sydney","web","False","",NA,1.12,4,0.93,"ACH","201.110.234.97","D6669584"
"T100230","2023-02-09T21:01:40.606458","ACC148759","ACC764000",1062.84,"deposit","other","Singapore","web","False","",NA,1.63,18,0.94,"UPI","247.90.88.65","D2737347"
"T100231","2023-05-23T04:40:22.346303","ACC735605","ACC437477",45.64,"payment","online","Berlin","atm","False","",NA,0.04,11,0.97,"UPI","231.68.70.211","D9594877"
"T100232","2023-04-21T00:28:44.623954","ACC674416","ACC429159",428.56,"withdrawal","utilities","Berlin","atm","False","",NA,0.47,6,0.5,"wire_transfer","165.59.180.245","D8004117"
"T100233","2023-09-04T19:22:22.559963","ACC399817","ACC988459",233.25,"payment","retail","London","mobile","False","",NA,-0.25,5,0.05,"UPI","28.102.136.82","D5808610"
"T100234","2023-09-07T14:29:57.404773","ACC980155","ACC165046",8.43,"transfer","utilities","New York","atm","False","",NA,1.61,18,0.86,"UPI","199.121.147.24","D7401894"
"T100235","2023-05-23T07:58:43.399574","ACC427841","ACC678944",698.99,"deposit","retail","Sydney","web","False","",NA,1.21,8,0.91,"UPI","188.100.99.150","D8529864"
"T100236","2023-03-07T15:15:03.134726","ACC178086","ACC296059",0.01,"withdrawal","travel","Dubai","mobile","False","",NA,-0.14,6,0.58,"UPI","130.2.169.238","D3597208"
"T100237","2023-01-15T23:52:46.424841","ACC725874","ACC153325",25.87,"transfer","other","Toronto","mobile","False","",NA,0.77,17,0.22,"wire_transfer","94.34.81.212","D7768215"
"T100238","2023-02-03T20:26:34.989022","ACC323717","ACC795556",18.15,"transfer","restaurant","Toronto","atm","False","",NA,1.32,16,1,"ACH","4.58.177.228","D5032368"
"T100239","2023-11-27T22:23:20.314868","ACC751303","ACC355671",565.47,"deposit","restaurant","Dubai","mobile","False","",NA,-0.43,9,0.54,"UPI","144.12.191.228","D9167227"
"T100240","2023-01-17T20:08:25.978474","ACC301863","ACC435872",1091.9,"deposit","travel","Tokyo","mobile","False","",NA,0.34,7,0.86,"card","217.53.105.222","D2209981"
"T100241","2023-09-30T18:45:49.078464","ACC124906","ACC581532",42.39,"transfer","retail","London","mobile","False","",NA,1.37,6,0.79,"card","36.116.132.208","D7510106"
"T100242","2023-06-15T03:51:38.931832","ACC554059","ACC431773",976.33,"deposit","online","London","mobile","False","",NA,0.05,3,0.36,"card","54.148.154.44","D5723078"
"T100243","2023-10-07T21:48:08.464821","ACC499941","ACC514306",1232.61,"deposit","other","Tokyo","web","False","",NA,-1.33,13,0.8,"ACH","151.73.152.191","D1187069"
"T100244","2023-07-22T17:52:18.785334","ACC248241","ACC229221",1781.59,"deposit","retail","Dubai","mobile","False","",NA,0.41,12,0.21,"wire_transfer","72.82.94.113","D5240303"
"T100245","2023-03-13T03:17:51.527162","ACC803571","ACC938504",1030.85,"deposit","other","London","atm","False","",NA,1.59,9,0.1,"card","249.169.182.65","D4934808"
"T100246","2023-02-07T07:23:40.926238","ACC173199","ACC302897",35.64,"transfer","other","Singapore","atm","False","",NA,-0.2,19,0.36,"wire_transfer","161.219.86.2","D6254872"
"T100247","2023-04-01T03:29:39.169170","ACC846794","ACC875753",88.54,"payment","grocery","Toronto","web","False","",NA,-0.54,16,0.46,"wire_transfer","183.156.249.55","D3948933"
"T100248","2023-08-24T17:01:55.386327","ACC982683","ACC394247",623.54,"withdrawal","utilities","Sydney","mobile","False","",NA,1.52,1,0.81,"card","207.108.18.133","D8920589"
"T100249","2023-08-27T20:14:07.080411","ACC483588","ACC511564",157.24,"withdrawal","grocery","Tokyo","pos","False","",NA,-1.22,13,0.36,"card","5.122.84.71","D8486336"
"T100250","2023-02-28T20:47:18.171350","ACC693297","ACC791444",296.9,"withdrawal","other","Toronto","mobile","False","",NA,0.05,9,0.37,"ACH","21.105.184.198","D8879825"
"T100251","2023-12-02T01:49:15.706966","ACC141843","ACC780027",63.63,"transfer","travel","Sydney","atm","False","",NA,-0.72,13,0.65,"ACH","187.39.128.192","D4739628"
"T100252","2023-07-08T22:25:00.522436","ACC956934","ACC461792",126.57,"payment","other","New York","web","False","",NA,0.2,9,0.21,"UPI","95.80.185.60","D4864570"
"T100253","2023-06-01T18:00:57.173159","ACC855242","ACC218844",129.16,"payment","other","Singapore","web","False","",NA,0.35,14,0.02,"ACH","22.65.82.68","D9600719"
"T100254","2023-01-16T01:18:43.126192","ACC253999","ACC158627",380.29,"withdrawal","grocery","Tokyo","pos","False","",NA,1.17,10,0.95,"card","110.229.241.246","D3861635"
"T100255","2023-03-22T14:37:37.264119","ACC730025","ACC249644",435.98,"withdrawal","grocery","Tokyo","atm","False","",NA,-1.12,20,0.59,"UPI","117.193.197.67","D2821504"
"T100256","2023-01-07T17:05:19.013694","ACC628859","ACC817611",12.87,"payment","entertainment","London","web","False","",NA,1.1,18,0.5,"UPI","60.47.246.66","D1020136"
"T100257","2023-11-25T06:26:52.897000","ACC780768","ACC552457",36.72,"payment","restaurant","New York","pos","False","",NA,-0.78,16,0.79,"ACH","195.179.50.217","D3246185"
"T100258","2023-04-04T04:34:40.536633","ACC187889","ACC397026",70.21,"payment","grocery","Berlin","mobile","False","",NA,-0.44,1,0.38,"card","105.161.209.185","D2788169"
"T100259","2023-02-27T07:51:37.316597","ACC713805","ACC365953",91.08,"transfer","online","Toronto","atm","False","",NA,-0.24,7,0.41,"UPI","247.91.189.247","D5257682"
"T100260","2023-12-28T13:19:56.614291","ACC461083","ACC911801",80.95,"payment","entertainment","London","web","False","",NA,0.5,4,0.21,"UPI","205.173.26.82","D7528076"
"T100261","2023-12-19T01:38:07.447347","ACC943442","ACC195513",320.29,"withdrawal","other","Dubai","mobile","False","",NA,-2.39,9,0.22,"card","40.19.196.205","D9741022"
"T100262","2023-04-16T08:28:13.759248","ACC160254","ACC911187",353.32,"withdrawal","other","Singapore","mobile","False","",NA,1.36,17,0.29,"ACH","17.118.86.18","D7035435"
